sku,Termék neve,"Súly
kg",Típus,nemtudommi,Hozzavalok,Price without VAT ,BARCODE,Legal Product Name ,Product Description ,Additives - EU ,Analytical Constituents - EU ,Ingredients ,Recommended for ,Not Recommended for,PictureUrl
607235,SP FELINE KITTEN PERFECT DIGESTION 10 KG,10,száraz,1,csirke,"27,360",52742053240,Hill's Science Plan PERFECT DIGESTION KITTEN csirkés macskaeledel kölyökmacskáknak barna rizzsel,"A kölyökmacskák számára kifeljesztett csirkés és barna rizses Hill's Science Plan PERFECT DIGESTION KITTEN macskaeledel teljes értékű állateledel kölyökmacskáknak 3 hetes kortól 12 hónapos korig, valamint vemhes vagy szoptató anyamacskáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 61,3 mg, 3b202 (jód) 1,5 mg, 3b405 (réz) 6,0 mg, 3b502 (mangán) 6,3 mg, 3b603 (cink) 107 mg, 3b801 (szelén) 0,1 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 36,6%, zsírtartalom 22,8%, nyersrost 2,4%, nyershamu 7,6%, kalcium 1,3%, foszfor 1,1%, nátrium 0,47%, kálium 1,0%; magnézium 0,11%; kilogrammonként: A-vitamin 9159 NE, D3-vitamin 755 NE, E-vitamin 600 mg, C-vitamin 90 mg, béta-karotin 1,5 mg. ","ÖSSZETÉTEL: Csirke- és pulykaliszt (csirke 27%; baromfi összesen 42%), kukorica, állati zsír, barna rizs (4%), tört rizs, árpa, zab, ásványi anyagok, hidrolizált húskivonat, őrölt pekándióhéj, növényi olaj, szárított répapép, lenmag, szárított citruspép, cellulóz, halolaj, szárított tőzegáfonya. ActivBiome+ prebiotikus keverék (4%): Őrölt pekándióhéj, szárított répapép, lenmag, szárított citruspép, szárított tőzegáfonya.","Kölyökmacskáknak az elválasztástól 1 éves korig, illetve vemhes vagy szoptató anyamacskáknak.","Felnőtt macska hosszú távú etetésére, hacsak nincs a szokásosnál nagyobb energiaigénye.",https://github.com/totapp91/hills/607235/607235 SP FELINE KITTEN PERFECT DIGESTION 10 KG.png
607265,SP FELINE KITTEN STERILISED CHK 1.5 KG,1.5,száraz,6,csirke,"5,590",52742053592,Hill's Science Plan STERILISED KITTEN csirkés macskaeledel ivartalanított kölyökmacskáknak,"Az ivartalanított kölyökmacskák számára készült Hill's Science Plan STERILISED KITTEN csirkés macskaeledel teljes értékű állateledel ivartalanított kölyökmacskáknak, valamint vemhes vagy szoptató macskáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 63,7 mg, 3b202 (jód) 1,6 mg, 3b405 (réz) 6,3 mg, 3b502 (mangán) 6,6 mg, 3b603 (cink) 112 mg, 3b801 (szelén) 0,1 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 38,5%, zsírtartalom 21,7%, nyersrost 1,8%, nyershamu 7,6%, kalcium 1,3%, foszfor 1,1%, nátrium 0,47%, kálium 1,0%; magnézium 0,11%; kilogrammonként: A-vitamin 9022 NE, D3-vitamin 773 NE, E-vitamin 600 mg, C-vitamin 90 mg, béta-karotin 1,5 mg. ","Csirkés: csirke- és pulykaliszt (csirke 29%; baromfi összesen 45%), kukorica, állati zsír, szárított répapép, ásványi anyagok, hidrolizált húskivonat, halolaj, szójaolaj, lenmag, cellulóz, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferol keverék).",0,0,https://github.com/totapp91/hills/607265/607265 SP Sterilised Cat Kitten dry 3D Front.png
607268,SP FELINE KITTEN STERILISED CHK 3 KG,3,száraz,4,csirke,"9,550",52742053516,Hill's Science Plan STERILISED KITTEN csirkés macskaeledel ivartalanított kölyökmacskáknak,"Az ivartalanított kölyökmacskák számára készült Hill's Science Plan STERILISED KITTEN csirkés macskaeledel teljes értékű állateledel ivartalanított kölyökmacskáknak, valamint vemhes vagy szoptató macskáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 63,7 mg, 3b202 (jód) 1,6 mg, 3b405 (réz) 6,3 mg, 3b502 (mangán) 6,6 mg, 3b603 (cink) 112 mg, 3b801 (szelén) 0,1 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 38,5%, zsírtartalom 21,7%, nyersrost 1,8%, nyershamu 7,6%, kalcium 1,3%, foszfor 1,1%, nátrium 0,47%, kálium 1,0%; magnézium 0,11%; kilogrammonként: A-vitamin 9022 NE, D3-vitamin 773 NE, E-vitamin 600 mg, C-vitamin 90 mg, béta-karotin 1,5 mg. ","Csirkés: csirke- és pulykaliszt (csirke 29%; baromfi összesen 45%), kukorica, állati zsír, szárított répapép, ásványi anyagok, hidrolizált húskivonat, halolaj, szójaolaj, lenmag, cellulóz, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","Kölyökmacskáknak az ivartalanítástól 1 éves korig, illetve vemhes vagy szoptató macskáknak.","Felnőtt macska hosszú távú etetésére, hacsak nincs a szokásosnál nagyobb energiaigénye.",https://github.com/totapp91/hills/607268/SP Sterilised Cat Kitten dry 3D Front (1).png
607264,SP FELINE KITTEN STERILISED CHK 300 G,0.3,száraz,6,csirke,"1,340",52742053530,Hill's Science Plan STERILISED KITTEN csirkés macskaeledel ivartalanított kölyökmacskáknak,"Az ivartalanított kölyökmacskák számára készült Hill's Science Plan STERILISED KITTEN csirkés macskaeledel teljes értékű állateledel ivartalanított kölyökmacskáknak, valamint vemhes vagy szoptató macskáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 63,7 mg, 3b202 (jód) 1,6 mg, 3b405 (réz) 6,3 mg, 3b502 (mangán) 6,6 mg, 3b603 (cink) 112 mg, 3b801 (szelén) 0,1 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 38,5%, zsírtartalom 21,7%, nyersrost 1,8%, nyershamu 7,6%, kalcium 1,3%, foszfor 1,1%, nátrium 0,47%, kálium 1,0%; magnézium 0,11%; kilogrammonként: A-vitamin 9022 NE, D3-vitamin 773 NE, E-vitamin 600 mg, C-vitamin 90 mg, béta-karotin 1,5 mg. ","Csirkés: csirke- és pulykaliszt (csirke 29%; baromfi összesen 45%), kukorica, állati zsír, szárított répapép, ásványi anyagok, hidrolizált húskivonat, halolaj, szójaolaj, lenmag, cellulóz, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferol keverék).",0,0,https://github.com/totapp91/hills/607264/607264 SP Sterilised Cat Kitten dry 3D Front.png
607293,SP FELINE KITTEN STERILISED CHK 7 KG,7,száraz,1,csirke,"19,600",52742053639,Hill's Science Plan STERILISED KITTEN csirkés macskaeledel ivartalanított kölyökmacskáknak,"Az ivartalanított kölyökmacskák számára készült Hill's Science Plan STERILISED KITTEN csirkés macskaeledel teljes értékű állateledel ivartalanított kölyökmacskáknak, valamint vemhes vagy szoptató macskáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 63,7 mg, 3b202 (jód) 1,6 mg, 3b405 (réz) 6,3 mg, 3b502 (mangán) 6,6 mg, 3b603 (cink) 112 mg, 3b801 (szelén) 0,1 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 38,5%, zsírtartalom 21,7%, nyersrost 1,8%, nyershamu 7,6%, kalcium 1,3%, foszfor 1,1%, nátrium 0,47%, kálium 1,0%; magnézium 0,11%; kilogrammonként: A-vitamin 9022 NE, D3-vitamin 773 NE, E-vitamin 600 mg, C-vitamin 90 mg, béta-karotin 1,5 mg. ","Csirkés: csirke- és pulykaliszt (csirke 29%; baromfi összesen 45%), kukorica, állati zsír, szárított répapép, ásványi anyagok, hidrolizált húskivonat, halolaj, szójaolaj, lenmag, cellulóz, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferol keverék).",0,0,https://github.com/totapp91/hills/607293/607293 SP Sterilised Cat Kitten dry 3D Front.png
607294,SP FELINE KITTEN STERILISED CHK 10 KG,10,száraz,1,csirke,"26,110",52742053646,Hill's Science Plan STERILISED KITTEN csirkés macskaeledel ivartalanított kölyökmacskáknak,"Az ivartalanított kölyökmacskák számára készült Hill's Science Plan STERILISED KITTEN csirkés macskaeledel teljes értékű állateledel ivartalanított kölyökmacskáknak, valamint vemhes vagy szoptató macskáknak.","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 63,7 mg, 3b202 (jód) 1,6 mg, 3b405 (réz) 6,3 mg, 3b502 (mangán) 6,6 mg, 3b603 (cink) 112 mg, 3b801 (szelén) 0,1 mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: fehérje 38,5%, zsírtartalom 21,7%, nyersrost 1,8%, nyershamu 7,6%, kalcium 1,3%, foszfor 1,1%, nátrium 0,47%, kálium 1,0%; magnézium 0,11%; kilogrammonként: A-vitamin 9022 NE, D3-vitamin 773 NE, E-vitamin 600 mg, C-vitamin 90 mg, béta-karotin 1,5 mg. ","Csirkés: csirke- és pulykaliszt (csirke 29%; baromfi összesen 45%), kukorica, állati zsír, szárított répapép, ásványi anyagok, hidrolizált húskivonat, halolaj, szójaolaj, lenmag, cellulóz, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","Kölyökmacskáknak az ivartalanítástól 1 éves korig, illetve vemhes vagy szoptató macskáknak.","Felnőtt macska hosszú távú etetésére, hacsak nincs a szokásosnál nagyobb energiaigénye.",https://github.com/totapp91/hills/607294/SP Sterilised Cat Kitten dry 3D Front (1).png
604427,SP FELINE ADULT STERILISED CHK & VG STEW 80 G,0.96,stew,12,Csirke,"7,190",52742026527,Hill's Science Plan HEALTHY CUISINE STERILISED CAT Adult ragus macskaeledel csirkével és hozzáadott zöldségekkel,"Teljes értékű eledel felnőtt macskáknak (csirke 5%, zöldségek 0,9%).","ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 9,0 mg, 3b202 (jód) 0,3 mg, 3b405 (réz) 0,8 mg, 3b503 (mangán) 2,0 mg, 3b603 (cink) 28,5 mg. Technológiai adalékanyag: kálium-alginát 4,8 g.","ANALITIKAI ÖSSZETEVŐK: fehérje 7,9%, zsírtartalom 3,4%, nyersrost 1,1%, nyershamu 1,4%, nedvességtartalom 78,0%, kalcium 0,22%, foszfor 0,16%, nátrium 0,07%, kálium 0,20%, magnézium 0,02%; kilogrammonként: A-vitamin 25 043 NE, D3-vitamin 360 NE, E-vitamin 130 mg, C-vitamin 20 mg, béta-karotin 0,24 mg.","RAGUS ELEDEL CSIRKÉVEL ÉS HOZZÁADOTT ZÖLDSÉGEKKEL: Sertésmáj, csirke (5%), rizsliszt, búzaglutén, rizskeményítő, cellulóz, hidrolizált húskivonat, ásványi anyagok, szárított répa, rizs, halolaj, szójaolaj, szárított spenót, vitaminok, taurin és nyomelemek. Zöldségek összesen (0,9%).","Legalább 6 hónapos, legfeljebb 6 éves fiatal felnőtt ivartalanított macskáknak",6 hónaposnál fiatalabb kölyökmacskáknak és vemhes vagy szoptató macskáknak. A vemhesség és szoptatás alatt váltson át a kölyökmacskáknak készült Hill's Science Plan Kitten nedves vagy szárazeledelre.,https://github.com/totapp91/hills/604427/604427  BK28509M SP Fel Adt SteC Ckn&VgStew Full 3D Front.png
603992,SP Feline Young Adult SterilizedCat Chicken 12x85g,1.02,alutasak,1,csirke,"4,870",52742194110,Hill's Science Plan Sterilised Cat Young Adult macskaeledel Csirkével,Teljes értékű eledel ivartalanított macskáknak 6 hónapos kortól 6 éves korig (csirke 24%),"ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 10,3 mg, 3b202 (Jód) 0,3 mg, 3b405 (Réz) 1,7 mg, 3b502 (Mangán) 2,3 mg, 3b603 (Cink) 26,6 mg; természetes karamellel színezve.","ANALITIKAI ÖSSZETEVŐK: Fehérje 7,5 %, Zsírtartalom 2,5 %, Nyersrost 1,1 %, Nyershamu 1,3 %, Nedvesség  81,5 %, Kalcium 0,19 %, Foszfor 0,15 %, Nátrium 0,07 %, Kálium 0,15 %; kilogrammonként: A-vitamin 27,219 NE, D3-vitamin 153 NE, E-vitamin 106 mg,C-vitamin 18,5 mg, Béta-karotin 0,22 mg.","Csirkével: csirke (24%), sertés, kukoricakeményítő, különböző cukrok, szárított tojásfehérje, búzaliszt, paradicsomrost, borsófehérje, cellulóz, ásványi anyagok, kókuszolaj, lenmagolaj, halolaj, szárított sárgarépa, szárított sertésfehérje, vitaminok, nyomelemek, taurin és béta-karotin. Természetes karamellel színezve.","0,5-6 éves korú ivartalanított macskák számára.",6 hónaposnál fiatalabb kölyökmacskáknak.Vemhes vagy szoptató macskáknak. A vemhesség és szoptatás idejére váltson a kölyökmacskáknak készült Hill's Science Plan Kitten nedves vagy szárazeledelre.,https://github.com/totapp91/hills/603992/603992 SP Feline young adult sterilized cat chicken 12x85 gr.jpg
604013,SP Feline Young Adult  SterilzedCat Turkey 12x85g,1.02,alutasak,1,pulyka,"4,870",52742376516,Hill's Science Plan Sterilised Cat Young Adult macskaeledel Pulykával,Teljes értékű eledel ivartalanított macskáknak 6 hónapos kortól 6 éves korig (pulyka 5%).,"ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 10,2 mg, 3b202 (Jód) 0,3 mg, 3b405 (Réz) 1,7 mg, 3b502 (Mangán) 2,3 mg, 3b603 (Cink) 26,3 mg; természetes karamellel színezve.","ANALITIKAI ÖSSZETEVŐK: Fehérje 7,4 %, Zsírtartalom 3,1 %, Nyersrost 1,1 %, Nyershamu 1,4 %, Nedvesség  80,5 %, Kalcium 0,20 %, Foszfor 0,16 %, Nátrium 0,07 %, Kálium 0,16 %, Magnézium 0,02 %; kilogrammonként: A-vitamin 24,245 NE, D3-vitamin 156 NE, E-vitamin 126 mg,C-vitamin 20 mg, Béta-karotin 0,22 mg.","Pulykával: csirke, sertés, pulyka (5%), kukoricakeményítő, különböző cukrok, szárított tojásfehérje, búzaliszt, paradicsomrost, borsófehérje, cellulóz, ásványi anyagok, kókuszolaj, halolaj, lenmagolaj, szárított sárgarépa, szárított sertésfehérje, vitaminok, nyomelemek, taurin és béta-karotin. Természetes karamellel színezve.","0,5-6 éves korú ivartalanított macskák számára.",6 hónaposnál fiatalabb kölyökmacskáknak.Vemhes vagy szoptató macskáknak. A vemhesség és szoptatás idejére váltson a kölyökmacskáknak készült Hill's Science Plan Kitten nedves vagy szárazeledelre.,https://github.com/totapp91/hills/604013/604013 SP Feline young adult sterilized cat turkey 12x85 gr.jpg
604011,SP Feline Young Adult SterilizedCat  Trout 12x85g,1.02,alutasak,1,pisztráng,"4,870",52742376714,Hill's Science Plan Sterilised Cat Young Adult macskaeledel Pisztránggal,Teljes értékű eledel ivartalanított macskáknak 6 hónapos kortól 6 éves korig (pisztráng 4%).,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 10,3 mg, 3b202 (Jód) 0,3 mg, 3b405 (Réz) 1,7 mg, 3b502 (Mangán) 2,3 mg, 3b603 (Cink) 26,5 mg; természetes karamellel színezve.","ANALITIKAI ÖSSZETEVŐK: Fehérje 7,9 %, Zsírtartalom 2,8 %, Nyersrost 1,1 %, Nyershamu 1,3 %, Nedvesség  81,0 %, Kalcium 0,20 %, Foszfor 0,16 %, Nátrium 0,08 %, Kálium 0,16 %, Magnézium 0,02 %; kilogrammonként: A-vitamin 26,043 NE, D3-vitamin 318 NE, E-vitamin 123 mg,C-vitamin 19 mg, Béta-karotin 0,22 mg.","Pisztrángos: csirke, sertés, pisztráng (4%), kukoricakeményítő, szárított tojásfehérje, borsófehérje, paradicsomrost, különböző cukrok, cellulóz, búzaliszt, ásványi anyagok, kókuszolaj, lenmagolaj, szárított sárgarépa, szárított sertésfehérje, vitaminok, nyomelemek, taurin, halolaj és béta-karotin. Természetes karamellel színezve.","0,5-6 éves korú ivartalanított macskák számára.",6 hónaposnál fiatalabb kölyökmacskáknak.Vemhes vagy szoptató macskáknak. A vemhesség és szoptatás idejére váltson a kölyökmacskáknak készült Hill's Science Plan Kitten nedves vagy szárazeledelre.,https://github.com/totapp91/hills/604011/604011 SP Feline young adult sterilized cat trout 12x85 gr.jpg
603989,SP Feline Young Adult SterilizedCat  CiG Salmon 12x85g,1.02,alutasak,1,lazac,"4,870",52742194219,Hill's Science Plan Sterilised Cat Young Adult macskaeledel Lazaccal,Teljes értékű eledel ivartalanított macskáknak 6 hónapos kortól 6 éves korig (lazac 4%).,"ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 10,3 mg, 3b202 (Jód) 0,3 mg, 3b405 (Réz) 1,7 mg, 3b502 (Mangán) 2,3 mg, 3b603 (Cink) 26,5 mg; természetes karamellel színezve.","ANALITIKAI ÖSSZETEVŐK: Fehérje 7,9 %, Zsírtartalom 2,8 %, Nyersrost 1,1 %, Nyershamu 1,3 %, Nedvesség  81,0 %, Kalcium 0,20 %, Foszfor 0,15 %, Nátrium 0,08 %, Kálium 0,16 %; kilogrammonként: A-vitamin 26,074 NE, D3-vitamin 277 NE, E-vitamin 123 mg,C-vitamin 19 mg, Béta-karotin 0,22 mg.","Lazaccal: csirke, sertés, lazac (4%), kukoricakeményítő, szárított tojásfehérje, borsófehérje, paradicsomrost, különböző cukrok, cellulóz, búzaliszt, ásványi anyagok, kókuszolaj, lenmagolaj, szárított sárgarépa, szárított sertésfehérje, vitaminok, nyomelemek, taurin, halolaj és béta-karotin. Természetes karamellel színezve.","0,5-6 éves korú ivartalanított macskák számára.",6 hónaposnál fiatalabb kölyökmacskáknak.Vemhes vagy szoptató macskáknak. A vemhesség és szoptatás idejére váltson a kölyökmacskáknak készült Hill's Science Plan Kitten nedves vagy szárazeledelre.&nbsp;,https://github.com/totapp91/hills/603989/603989 SP Feline young adult sterilized cat CiG salmon 12x85 gr.png
604108,SP Feline Young Adult SterilizedCat Chicken 300 g,0.3,száraz,6,csirke,"1,450",52742933801,Hill's Science Plan STERILISED CAT ADULT macskaeledel csirkével,A Hill's Science Plan STERILISED CAT ADULT macskaeledel csirkével teljes értékű eledel ivartalanított macskáknak 1-6 éves korig.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 71,3mg, 3b202 (Jód) 1,8mg, 3b405 (Réz) 7,0mg, 3b502 (Mangán) 7,4mg, 3b603 (Cink) 125mg, 3b801 (Szelén) 0,2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 31,9%, Zsírtartalom 9,9%, Nyersrost 1,2%, Nyershamu 5,5%, L-lizin 2,2%, Kalcium 0,83%, Foszfor 0,69%, Nátrium 0,37%, Kálium 0,74%, Magnézium 0,09%; kilogrammonként: A-vitamin 7075 NE, D3-vitamin 638 NE, E-vitamin 500mg, C-vitamin 85mg, Béta-karotin 1.5mg, L-karnitin 546mg.","Csirkével: kukorica, csirke-és pulykaliszt (csirke 15%, baromfi összesen 23%), kukoricaglutén-liszt, állati zsiradék, ásványi anyagok, halolaj, hidrolizált húskivonat, L-lizin, L-karnitin, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",Ivartalanított macskáknak 6 hónapos kortól 6 éves korig.,Kölyökmacskáknak 6 hónapos korig és vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ,https://github.com/totapp91/hills/604108/604108 SP Feline young adult sterilized cat chicken 300 gr.jpg
607271,SP Feline Adult SterilizedCat Chicken 1.5 kg,1.5,száraz,6,csirke,"6,080",52742935102,Hill's Science Plan STERILISED CAT ADULT MACSKAELEDEL CSIRKÉVEL,A Hill's Science Plan STERILISED CAT ADULT MACSKAELEDEL CSIRKÉVEL egy teljes értékű eledel ivartalanított macskáknak 1 éves kortól 6 éves korig.,"ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 71,3mg, 3b202 (jód) 1,8mg, 3b405 (réz) 7,0mg, 3b502 (mangán) 7,4mg, 3b603 (cink) 125mg, 3b801 (szelén) 0,2mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: Fehérje 31,9%, zsírtartalom 9,9%, nyersrost 1,2%, nyershamu 5,5%, L-lizin 2,2%, kalcium 0,83%, foszfor 0,69%, nátrium 0,37%, kálium 0,74%, magnézium 0,09%; kilogrammonként: A-vitamin 7075 NE, D3-vitamin 638 NE, E-vitamin 500 mg, C-vitamin 85 mg, béta-karotin 1,5 mg, L-karnitin 546 mg. ","Csirkével: Kukorica, csirke- és pulykaliszt (csirke 15%; összes baromfi 23%), kukoricaglutén-liszt, állati zsír, ásványi anyagok, halolaj, hidrolizált húskivonat, L-lizin, L-karnitin, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferol keverék).",0,0,https://github.com/totapp91/hills/607271/607275  SP_Sterilized_adult Cat_dry_chichen_BK27078M_Power-claim.png
607272,SP Feline Adult SterilizedCat Chicken 3 kg,3,száraz,4,csirke,"10,330",52742030272,Hill's Science Plan STERILISED CAT ADULT macskatáp csirkével,A Hill's Science Plan STERILISED CAT ADULT macskatáp csirkével teljes értékű eledel ivartalanított macskáknak 1-6 éves korig.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 71,3mg, 3b202 (Jód) 1,8mg, 3b405 (Réz) 7,0mg, 3b502 (Mangán) 7,4mg, 3b603 (Cink) 125mg, 3b801 (Szelén) 0,2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 31,9%, Zsírtartalom 9,9%, Nyersrost 1,2%, Nyershamu 5,5%, L-lizin 2,2%, Kalcium 0,83%, Foszfor 0,69%, Nátrium 0,37%, Kálium 0,74%, Magnézium 0,09%; kilogrammonként: A-vitamin 7075 NE, D3-vitamin 638 NE, E-vitamin 500mg, C-vitamin 85mg, Béta-karotin 1.5mg, L-karnitin 546mg.","Csirkével: kukorica, csirke-és pulykaliszt (csirke 15%, baromfi összesen 23%), kukoricaglutén-liszt, állati zsiradék, ásványi anyagok, halolaj, hidrolizált húskivonat, L-lizin, L-karnitin, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",Ivartalanított macskáknak 6 hónapos kortól 6 éves korig.,Kölyökmacskáknak 6 hónapos korig és vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ,https://github.com/totapp91/hills/607272/607272 SP FELINE ADULT STERILISED CHK 3 KG.png
607275,SP Feline Adult SterilizedCat Chicken 15 kg,15,száraz,1,csirke,"39,230",52742030302,Hill's Science Plan STERILISED CAT ADULT MACSKAELEDEL CSIRKÉVEL,A Hill's Science Plan STERILISED CAT ADULT MACSKAELEDEL CSIRKÉVEL egy teljes értékű eledel ivartalanított macskáknak 1 éves kortól 6 éves korig.,"ADALÉKANYAGOK/KG: Tápértékkel rendelkező adalékanyagok: 3b103 (vas) 71,3mg, 3b202 (jód) 1,8mg, 3b405 (réz) 7,0mg, 3b502 (mangán) 7,4mg, 3b603 (cink) 125mg, 3b801 (szelén) 0,2mg; természetes antioxidánssal. ","ANALITIKAI ÖSSZETEVŐK: Fehérje 31,9%, zsírtartalom 9,9%, nyersrost 1,2%, nyershamu 5,5%, L-lizin 2,2%, kalcium 0,83%, foszfor 0,69%, nátrium 0,37%, kálium 0,74%, magnézium 0,09%; kilogrammonként: A-vitamin 7075 NE, D3-vitamin 638 NE, E-vitamin 500 mg, C-vitamin 85 mg, béta-karotin 1,5 mg, L-karnitin 546 mg. ","Csirkével: Kukorica, csirke- és pulykaliszt (csirke 15%; összes baromfi 23%), kukoricaglutén-liszt, állati zsír, ásványi anyagok, halolaj, hidrolizált húskivonat, L-lizin, L-karnitin, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferol keverék).",0,0,https://github.com/totapp91/hills/607275/607275  SP_Sterilized_adult Cat_dry_chichen_BK27078M_Power-claim.png
